Topic	Title	Link	EDAM topic	EDAM operation	Creation	Last modification	Version	Tutorial	Slides	Video	Workflows	Tools	Servers with precise tool versions	Servers with tool but different versions	Feedback number	Feedback mean note	Visitors	Page views	Visit duration	Video views
Foundations of Data Science	Python - Subprocess	https://training.galaxyproject.org//topics/data-science/tutorials/python-subprocess/tutorial.html			2022-04-25	2023-02-13	3	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1199	1386	2.0	0
Foundations of Data Science	Python - Coding Style	https://training.galaxyproject.org//topics/data-science/tutorials/python-linting/tutorial.html			2022-11-03	2023-05-18	2	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		236	251	10.066666666666666	0
Foundations of Data Science	Python - Multiprocessing	https://training.galaxyproject.org//topics/data-science/tutorials/python-multiprocessing/tutorial.html			2022-10-19	2023-11-16	4	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		917	982	3.033333333333333	0
Development in Galaxy	Architecture 08 - Galaxy Application Components: Models, Managers, and Services	https://training.galaxyproject.org//topics/dev/tutorials/architecture-application-components/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129693	1.3833333333333333	0
Development in Galaxy	Tool Shed: sharing Galaxy tools	https://training.galaxyproject.org//topics/dev/tutorials/toolshed/slides.html			2017-06-12	2022-10-18	15	False	True	False	False				0		3560767	8606084	2.15	0
Development in Galaxy	Scripting Galaxy using the API and BioBlend	https://training.galaxyproject.org//topics/dev/tutorials/bioblend-api/tutorial.html			2017-01-17	2023-11-16	22	True	True	True	False				0		3561567	8607114	12.816666666666666	0
Development in Galaxy	Architecture 09 - Galaxy Plugin Architecture	https://training.galaxyproject.org//topics/dev/tutorials/architecture-plugins/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129694	1.3833333333333333	0
Development in Galaxy	Prerequisites for building software/conda packages	https://training.galaxyproject.org//topics/dev/tutorials/conda_sys/slides.html			2018-02-15	2021-05-28	6	False	True	False	False				0		3560767	8606085	2.15	0
Development in Galaxy	Architecture 05 - Galaxy Web Frameworks	https://training.galaxyproject.org//topics/dev/tutorials/architecture-frameworks/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129694	1.3833333333333333	0
Development in Galaxy	Architecture 14 - Galaxy Startup Process	https://training.galaxyproject.org//topics/dev/tutorials/architecture-startup/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129694	1.3833333333333333	0
Development in Galaxy	Generic plugins	https://training.galaxyproject.org//topics/dev/tutorials/visualization-generic/tutorial.html			2016-09-30	2023-11-09	21	True	True	False	False				0		3561144	8606613	12.233333333333333	0
Development in Galaxy	Architecture 16 - Galaxy Testing	https://training.galaxyproject.org//topics/dev/tutorials/architecture-tests/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129694	1.3833333333333333	0
Development in Galaxy	Tool development and integration into Galaxy	https://training.galaxyproject.org//topics/dev/tutorials/tool-integration/slides.html			2016-09-30	2025-04-08	30	external	True	False	False				0		3560772	8606092	10.45	0
Development in Galaxy	JavaScript plugins	https://training.galaxyproject.org//topics/dev/tutorials/visualization-charts/tutorial.html			2017-06-22	2025-04-08	20	True	True	False	False				0		3561509	8606965	6.733333333333333	0
Development in Galaxy	Architecture 13 - Galaxy Dependencies Management	https://training.galaxyproject.org//topics/dev/tutorials/architecture-dependencies/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129695	1.3833333333333333	0
Development in Galaxy	Architecture 04 - Galaxy Files and Directory Structure	https://training.galaxyproject.org//topics/dev/tutorials/architecture-files/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129695	1.3833333333333333	0
Development in Galaxy	Tool Dependencies and Containers	https://training.galaxyproject.org//topics/dev/tutorials/containers/slides.html			2017-06-20	2022-10-18	14	False	True	False	False				0		3560767	8606086	2.15	0
Development in Galaxy	ToolFactory: Generating Tools From Simple Scripts	https://training.galaxyproject.org//topics/dev/tutorials/tool-generators/tutorial.html			2021-05-26	2024-06-14	10	True	True	True	False				0		3349217	7876903	9.15	0
Development in Galaxy	Tool Dependencies and Conda	https://training.galaxyproject.org//topics/dev/tutorials/conda/slides.html			2017-06-20	2023-04-14	33	False	True	False	False				0		3560767	8606086	2.15	0
Development in Galaxy	Galaxy Interactive Environments	https://training.galaxyproject.org//topics/dev/tutorials/interactive-environments/slides.html			2017-02-05	2023-02-17	16	False	True	False	False				0		3560767	8606086	2.15	0
Development in Galaxy	Architecture 06 - Dependency Injection in Galaxy	https://training.galaxyproject.org//topics/dev/tutorials/architecture-dependency-injection/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129695	1.3833333333333333	0
Development in Galaxy	Architecture 15 - Galaxy Production Deployment	https://training.galaxyproject.org//topics/dev/tutorials/architecture-production/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129695	1.3833333333333333	0
Development in Galaxy	Architecture 11 - Galaxy Markdown Architecture	https://training.galaxyproject.org//topics/dev/tutorials/architecture-markdown/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129695	1.3833333333333333	0
Development in Galaxy	Galaxy Interactive Tours	https://training.galaxyproject.org//topics/dev/tutorials/interactive-tours/slides.html			2017-01-12	2021-07-27	14	False	True	False	False				0		3560767	8606086	2.15	0
Development in Galaxy	Architecture 12 - Galaxy Client Architecture	https://training.galaxyproject.org//topics/dev/tutorials/architecture-client/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129695	1.3833333333333333	0
Development in Galaxy	Architecture 01 - Galaxy Ecosystem and Projects	https://training.galaxyproject.org//topics/dev/tutorials/architecture-ecosystem/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129695	1.3833333333333333	0
Development in Galaxy	Architecture 02 - Galaxy Project Management and Contribution	https://training.galaxyproject.org//topics/dev/tutorials/architecture-project-management/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129695	1.3833333333333333	0
Development in Galaxy	Architecture 07 - Galaxy Task Management with Celery	https://training.galaxyproject.org//topics/dev/tutorials/architecture-tasks/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129695	1.3833333333333333	0
Development in Galaxy	Galaxy Webhooks	https://training.galaxyproject.org//topics/dev/tutorials/webhooks/tutorial.html			2017-04-03	2025-04-08	16	True	True	False	False				0		3560979	8606362	9.316666666666666	0
Development in Galaxy	Architecture 10 - Galaxy File Sources Architecture	https://training.galaxyproject.org//topics/dev/tutorials/architecture-file-sources/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129695	1.3833333333333333	0
Development in Galaxy	Architecture 03 - Galaxy Architecture Principles	https://training.galaxyproject.org//topics/dev/tutorials/architecture-principles/slides.html			2026-02-19	2026-02-19	1	False	True	False	False				0		74730	129695	1.3833333333333333	0
Development in Galaxy	Contributing to BioBlend as a developer	https://training.galaxyproject.org//topics/dev/tutorials/bioblend-dev/tutorial.html			2021-05-25	2023-11-09	8	True	False	False	False				0		266	357	13.216666666666667	0
Development in Galaxy	Contributing a New Feature to Galaxy Core	https://training.galaxyproject.org//topics/dev/tutorials/core-contributing/tutorial.html			2021-06-08	2026-02-19	11	True	False	False	False				0		797	1169	11.216666666666667	0
Development in Galaxy	Adding and updating best practice metadata for Galaxy tools using the bio.tools registry	https://training.galaxyproject.org//topics/dev/tutorials/tool-annotation/tutorial.html			2024-03-06	2024-11-06	5	True	False	False	False				0		313	370	9.666666666666666	0
Development in Galaxy	Setting up a dev Onedata instance	https://training.galaxyproject.org//topics/dev/tutorials/onedata-dev-instance/tutorial.html			2025-03-24	2025-04-08	2	True	False	False	False				0		55	58	2.216666666666667	0
Development in Galaxy	Creating Galaxy tools from Conda Through Deployment	https://training.galaxyproject.org//topics/dev/tutorials/tool-from-scratch/tutorial.html			2021-06-15	2024-10-08	15	True	False	True	False				0		2860	4572	6.083333333333333	0
Development in Galaxy	Debugging Galaxy	https://training.galaxyproject.org//topics/dev/tutorials/debugging/tutorial.html			2021-06-15	2026-02-19	16	True	False	False	False				0		641	1246	8.983333333333333	0
Development in Galaxy	ToolFactory: Generating Tools From More Complex Scripts	https://training.galaxyproject.org//topics/dev/tutorials/tool-generators-advanced/tutorial.html			2021-05-26	2024-09-27	12	True	False	True	False				0		467	551	10.4	0
Development in Galaxy	Data source integration	https://training.galaxyproject.org//topics/dev/tutorials/data-source-integration/tutorial.html			2016-09-30	2022-10-18	15	True	False	False	False				0		247	357	12.9	0
Development in Galaxy	nb2workflow: Generating Galaxy Tools From Jupyter Notebooks	https://training.galaxyproject.org//topics/dev/tutorials/tool-from-notebook/tutorial.html			2025-12-04	2025-12-04	1	True	False	False	False				0		34	37	1.8833333333333333	0
Development in Galaxy	Writing Automated Tests for Galaxy	https://training.galaxyproject.org//topics/dev/tutorials/writing_tests/tutorial.html			2022-07-15	2026-02-19	7	True	False	False	False				0		300	728	7.783333333333333	0
Development in Galaxy	Galaxy Interactive Tools	https://training.galaxyproject.org//topics/dev/tutorials/interactive-tools/tutorial.html			2022-03-02	2024-12-03	9	True	False	False	False				0		1330	1759	7.783333333333333	0
Digital Humanities	OpenRefine Tutorial for researching cultural data	https://training.galaxyproject.org//topics/digital-humanities/tutorials/open-refine-tutorial/tutorial.html			2025-09-24	2025-10-21	2	True	False	False	True	regexColumn1, barchart_gnuplot, wordcloud, tp_sort_header_tool, tp_grep_tool, tp_head_tool, filter_tabular, param_value_from_file, datamash_ops, Remove beginning1, Cut1, interactive_tool_openrefine, compose_text_param	UseGalaxy.eu		0		105	113	0.9666666666666667	0
Digital Humanities	Introduction to Digital Humanities in Galaxy	https://training.galaxyproject.org//topics/digital-humanities/tutorials/introduction_to_dh/tutorial.html			2025-09-11	2025-11-25	5	True	False	False	True	diff, wordcloud, tp_grep_tool, wc_gnu, tp_find_and_replace, Remove beginning1, tp_replace_in_line	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu		0		115	134	2.95	0
Digital Humanities	Text-Mining Differences in Chinese Newspaper Articles	https://training.galaxyproject.org//topics/digital-humanities/tutorials/text_mining_chinese/tutorial.html			2025-02-28	2025-09-09	5	True	False	False	True	Filter1, diff, wordcloud, Add_a_column1, sort1, datamash_ops, Cut1, tp_replace_in_line		UseGalaxy.cz	0		191	218	3.8	0
Ecology	Metabarcoding/eDNA through Obitools	https://training.galaxyproject.org//topics/ecology/tutorials/Obitools-metabarcoding/tutorial.html		Sequencing quality control, Sequence analysis, Sequence composition calculation, Statistical calculation	2022-02-28	2025-06-03	12	True	False	True	True	obi_uniq, obi_annotate, Filter1, fastq_groomer, unzip, seq_filter_by_id, obi_ngsfilter, obi_clean, obi_illumina_pairend, obi_tab, ncbi_blastn_wrapper, wc_gnu, join1, obi_grep, obi_stat, Cut1, fastqc	UseGalaxy.org.au, UseGalaxy.eu, UseGalaxy.no	UseGalaxy.cz, UseGalaxy.fr	0		4782	6619	3.75	0
Ecology	Taxonomic Analysis of eDNA	https://training.galaxyproject.org//topics/ecology/tutorials/eDNA-taxonomic-analysis/tutorial.html		Sequencing quality control, Sequence contamination filtering	2025-06-02	2025-06-03	2	True	False	False	True	cshl_fastq_to_fasta, Count1, ncbi_blastn_wrapper, fastp	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.org (Main)	Galaxy@AuBi, GalaxyTrakr, MISSISSIPPI, UseGalaxy.no	0		628	784	3.466666666666667	0
Ecology	Life Traits Ecoregionalization workflow	https://training.galaxyproject.org//topics/ecology/tutorials/ecoregiolifetraits/tutorial.html			2025-06-02	2025-06-10	3	True	False	False	False	regexColumn1, Filter1, ClaraGuess, tp_cut_tool, ecoregion_GeoNearestNeighbor, unzip, ecoregion_eco_map, column_remove_by_header, ecoregion_brt_analysis, WormsMeasurements, ecoregion_taxa_seeker	UseGalaxy.eu		0		63	66	12.85	0
Ecology	From NDVI data with OpenEO to time series visualisation with Holoviews	https://training.galaxyproject.org//topics/ecology/tutorials/ndvi_openeo/tutorial.html			2024-01-24	2024-06-29	3	True	False	False	True	interactive_tool_copernicus_notebook, interactive_tool_holoviz	UseGalaxy.eu		0		255	295	6.6	0
Ecology	Phylodiversity analysis quick tutorial	https://training.galaxyproject.org//topics/ecology/tutorials/phylodiversity_workflow/tutorial.html			2025-06-06	2025-06-06	1	True	False	False	False	estimate_endem, phylogenetic_occupancy_matcher, crsconverter, phylo_index	UseGalaxy.eu		0		126	152	6.966666666666667	0
Ecology	Compute and analyze biodiversity metrics with PAMPA toolsuite	https://training.galaxyproject.org//topics/ecology/tutorials/PAMPA-toolsuite-tutorial/tutorial.html			2020-11-19	2025-09-03	23	True	False	True	True	regexColumn1, Filter1, pampa_presabs, tp_cut_tool, pampa_communitymetrics, regex1, datamash_transpose, tp_easyjoin_tool, mergeCols1, pampa_glmsp, pampa_glmcomm, pampa_plotglm, tp_cat, Count1, tp_sort_header_tool	UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.fr	0		1149	1520	10.516666666666667	0
Ecology	Cleaning GBIF data for the use in Ecology	https://training.galaxyproject.org//topics/ecology/tutorials/gbif_cleaning/tutorial.html			2022-10-28	2025-06-03	6	True	False	False	True	Filter1, gdal_ogr2ogr, Summary_Statistics1, spocc_occ, Count1	UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr, UseGalaxy.no		0		721	884	5.45	0
Ecology	RAD-Seq Reference-based data analysis	https://training.galaxyproject.org//topics/ecology/tutorials/ref-based-rad-seq/tutorial.html		Sequence alignment, Sequence composition calculation, Genome indexing, Read mapping, Generation, Sequencing quality control, Data handling, Validation, Statistical calculation	2017-02-14	2025-11-06	15	True	False	False	True	stacks_refmap, Filter1, stacks_procrad, bwa, cat1, stacks_populations, Summary_Statistics1, Grep1, Convert characters1, fastqc, bwa_wrapper, multiqc, addValue, regex_replace, Count1, Cut1, tp_sort_header_tool, tp_replace_in_line			0		3344	5139	4.7	0
Ecology	Data submission using ENA upload Tool	https://training.galaxyproject.org//topics/ecology/tutorials/ENA_Biodiv_submission/tutorial.html		Sequence trimming, Read pre-processing, Read mapping, Sequencing quality control, Visualisation, Validation, Primer removal	2024-12-13	2025-03-20	2	True	False	False	False	bg_uniq, fastq_groomer, regex1, collection_element_identifiers, falco, fastq_filter, __RELABEL_FROM_FILE__, ab1_fastq_converter, fastq_to_fasta_python, __FILTER_EMPTY_DATASETS__, multiqc, Paste1, ncbi_blastn_wrapper, cutadapt	UseGalaxy.eu	UseGalaxy.be, UseGalaxy.cz	0		315	336	3.3833333333333333	0
Ecology	Visualization of Climate Data using  NetCDF xarray Map Plotting	https://training.galaxyproject.org//topics/ecology/tutorials/x-array-map-plot/tutorial.html			2022-10-26	2024-06-27	9	True	False	False	True	xarray_mapplot, cdo_operations, xarray_coords_info, graphicsmagick_image_montage, xarray_metadata_info	UseGalaxy.be, UseGalaxy.eu	UseGalaxy.cz	0		2479	2855	1.4666666666666666	0
Ecology	Creating FAIR Quality assessment reports and draft of Data Papers from EML metadata with MetaShRIMPS	https://training.galaxyproject.org//topics/ecology/tutorials/Metashrimps_tutorial/tutorial.html			2024-01-22	2025-06-03	6	True	False	False	False	interactive_tool_metashrimps	UseGalaxy.eu		0		136	147	7.316666666666666	0
Ecology	Champs blocs indicators	https://training.galaxyproject.org//topics/ecology/tutorials/champs-blocs/tutorial.html			2023-01-04	2025-12-02	12	True	False	False	True	cb_eco, cb_div, cb_qecb, cb_dissim, cb_ivr			0		195	345	15.083333333333334	0
Ecology	Marine Omics identifying biosynthetic gene clusters	https://training.galaxyproject.org//topics/ecology/tutorials/marine_omics_bgc/tutorial.html		Sequence motif recognition, Protein feature detection, Genome annotation	2024-08-19	2025-06-03	3	True	False	False	True	sanntis_marine, regex1, SanntiS_marine, interproscan, prodigal			0		247	286	11.55	0
Ecology	Sentinel 2 biodiversity	https://training.galaxyproject.org//topics/ecology/tutorials/remote-sensing/tutorial.html			2023-04-13	2025-12-08	7	True	False	False	True	srs_global_indices, srs_process_data, srs_preprocess_s2, srs_pca, srs_diversity_maps, srs_spectral_indices	UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.fr		0		674	856	6.4	0
Ecology	Ecoregionalization workflow tutorial	https://training.galaxyproject.org//topics/ecology/tutorials/Ecoregionalization_tutorial/tutorial.html			2024-09-16	2025-06-03	7	True	False	False	True	regexColumn1, ecoregion_cluster_estimate, tp_cut_tool, ecoregion_GeoNearestNeighbor, unzip, ecoregion_eco_map, mergeCols1, ecoregion_clara_cluster, ecoregion_brt_analysis, ecoregion_taxa_seeker, interactive_tool_jupyter_notebook, filter_tabular	UseGalaxy.eu		0		361	463	7.65	0
Ecology	RAD-Seq to construct genetic maps	https://training.galaxyproject.org//topics/ecology/tutorials/genetic-map-rad-seq/tutorial.html		Data handling	2017-02-14	2025-06-03	13	True	False	False	True	stacks_denovomap, stacks_genotypes	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.eu, UseGalaxy.no		0		942	1304	8.383333333333333	0
Ecology	Species distribution modeling	https://training.galaxyproject.org//topics/ecology/tutorials/species-distribution-modeling/tutorial.html			2019-07-04	2025-06-03	18	True	False	False	True	tabular_to_csv, Filter1, tp_cut_tool, interactive_tool_wallace, spocc_occ, tp_find_and_replace	UseGalaxy.eu, UseGalaxy.fr		0		3353	5048	3.9166666666666665	0
Ecology	Checking expected species and contamination in bacterial isolate	https://training.galaxyproject.org//topics/ecology/tutorials/bacterial-isolate-species-contamination-checking/tutorial.html	Whole genome sequencing, Genomics, Microbiology, Microbial ecology	Statistical calculation, Taxonomic classification, Expression analysis, Cross-assembly	2024-03-04	2025-12-18	5	True	False	False	True	recentrifuge, upload1, kraken2, est_abundance	UseGalaxy.eu, UseGalaxy.fr	Galaxy@AuBi, GalaxyTrakr, UseGalaxy.be, UseGalaxy.cz, UseGalaxy.org (Main)	0		982	1314	8.433333333333334	0
Ecology	Obis marine indicators	https://training.galaxyproject.org//topics/ecology/tutorials/obisindicators/tutorial.html	Biodiversity, Ecology, Data mining		2023-04-11	2025-06-03	9	True	False	False	True	obisindicators, obis_data, tp_cut_tool	UseGalaxy.eu	UseGalaxy.be	0		338	419	11.966666666666667	0
Ecology	RAD-Seq de-novo data analysis	https://training.galaxyproject.org//topics/ecology/tutorials/de-novo-rad-seq/tutorial.html		Sequencing quality control, Data handling, Sequence composition calculation, Statistical calculation	2017-02-14	2025-06-03	14	True	False	False	True	stacks_denovomap, stacks_procrad, stacks_populations, fastqc	UseGalaxy.be, UseGalaxy.eu	UseGalaxy.org.au, UseGalaxy.cz, UseGalaxy.no	0		2771	4382	5.166666666666667	0
Ecology	Preparing genomic data for phylogeny reconstruction	https://training.galaxyproject.org//topics/ecology/tutorials/phylogeny-data-prep/tutorial.html		Sequence assembly validation, Sequence clustering, Multiple sequence alignment, Genome annotation, Sequence analysis, Genetic variation analysis	2022-10-21	2025-06-03	5	True	False	False	True	proteinortho_grab_proteins, Filter1, regex1, glimmer_gbk_to_orf, clipkit, proteinortho, clustalw, collapse_dataset, repeatmasker_wrapper, busco, phykit_alignment_based, funannotate_predict, tp_replace_in_line			0		2383	3250	6.783333333333333	0
Ecology	Creating metadata using Ecological Metadata Language (EML) standard with EML Assembly Line functionalities	https://training.galaxyproject.org//topics/ecology/tutorials/MetaShARK_tutorial/tutorial.html			2024-03-04	2026-01-30	8	True	False	False	False	interactive_tool_metashark	UseGalaxy.eu, UseGalaxy.fr		0		262	312	4.4	0
Ecology	Biodiversity data exploration	https://training.galaxyproject.org//topics/ecology/tutorials/biodiversity-data-exploration/tutorial.html			2022-03-01	2025-06-03	15	True	False	True	True	regexColumn1, tp_cut_tool, ecology_presence_abs_abund, tool_anonymization, ecology_link_between_var, ecology_homogeneity_normality, ecology_stat_presence_abs, ecology_beta_diversity, Remove beginning1	UseGalaxy.be, UseGalaxy.eu	UseGalaxy.cz, UseGalaxy.fr	0		1720	2376	10.416666666666666	0
Ecology	Regional GAM	https://training.galaxyproject.org//topics/ecology/tutorials/regionalGAM/tutorial.html	Ecology	Visualisation	2019-07-04	2025-06-03	18	True	False	False	True	regionalgam_plot_trend, regexColumn1, Filter1, flight-curve, regionalgam_glmmpql, Count1, regionalgam_autocor_acf, regionalgam_gls, tab2csv_R, mergeCols1, tp_awk_tool, regionalgam_ab_index, csv2tab_R, Paste1, Remove beginning1, ggplot2_point, regionalgam_flight_curve			0		366	484	15.716666666666667	0
Ecology	Visualize EBV cube data with Panoply netCDF viewer	https://training.galaxyproject.org//topics/ecology/tutorials/panoply_ebv/tutorial.html			2022-10-28	2024-06-27	9	True	False	False	False	interactive_tool_panoply	UseGalaxy.eu, UseGalaxy.org (Main)		0		276	339	5.983333333333333	0
Ecology	QGIS Web Feature Services	https://training.galaxyproject.org//topics/ecology/tutorials/QGIS_Web_Feature_Services/tutorial.html			2023-10-11	2025-06-03	6	True	False	False	False	interactive_tool_qgis	UseGalaxy.eu		0		332	379	7.516666666666667	0
Ecology	Audio data annotation with NEAL (Nature + Energy Audio labeler)	https://training.galaxyproject.org//topics/ecology/tutorials/NEAL_tutorial/tutorial.html			2025-10-14	2025-11-06	3	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		66	78	1.0833333333333333	0
Ecology	Cleaning GBIF data using OpenRefine	https://training.galaxyproject.org//topics/ecology/tutorials/openrefine_gbif/tutorial.html			2025-01-21	2025-06-03	5	True	False	False	False	regex1, interactive_tool_openrefine	UseGalaxy.eu, UseGalaxy.fr		0		226	273	6.066666666666666	0
Statistics and machine learning	Pretraining a Large Language Model (LLM) from Scratch on DNA Sequences	https://training.galaxyproject.org//topics/statistics/tutorials/genomic-llm-pretraining/tutorial.html			2025-04-17	2025-05-22	4	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1530	1891	3.566666666666667	0
Statistics and machine learning	Foundational Aspects of Machine Learning using Python	https://training.galaxyproject.org//topics/statistics/tutorials/intro-to-ml-with-python/tutorial.html			2025-03-11	2025-05-19	3	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		928	1158	5.733333333333333	0
Teaching and Hosting Galaxy training	Motivation and Demotivation	https://training.galaxyproject.org//topics/teaching/tutorials/motivation_demotivation/tutorial.html			2022-09-23	2025-03-11	11	True	False	False	False				0		2003	2391	2.0	0
Teaching and Hosting Galaxy training	Training techniques to enhance learner participation and engagement	https://training.galaxyproject.org//topics/teaching/tutorials/learner_participation_engagement/tutorial.html			2022-09-23	2025-03-11	14	True	False	False	False				0		1687	1986	2.5833333333333335	0
Teaching and Hosting Galaxy training	Assessment and feedback in training and teachings	https://training.galaxyproject.org//topics/teaching/tutorials/assessment/tutorial.html			2022-09-23	2025-03-11	11	True	False	False	False				0		1350	1568	4.066666666666666	0
Teaching and Hosting Galaxy training	Train-the-Trainer: putting it all together	https://training.galaxyproject.org//topics/teaching/tutorials/workshop-final-exercise/tutorial.html			2023-06-12	2025-03-11	3	True	False	False	False				0		122	143	15.233333333333333	0
Statistics and machine learning	Fine-tuning a LLM for DNA Sequence Classification	https://training.galaxyproject.org//topics/statistics/tutorials/genomic-llm-finetuning/tutorial.html			2025-04-17	2025-05-22	4	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		923	1095	2.7	0
Statistics and machine learning	Neural networks using Python	https://training.galaxyproject.org//topics/statistics/tutorials/neural-networks-with-python/tutorial.html			2025-03-11	2025-03-11	1	True	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1184843	2089243	12.4	0
Statistics and machine learning	Predicting Mutation Impact with Zero-shot Learning using a pretrained DNA LLM	https://training.galaxyproject.org//topics/statistics/tutorials/genomic-llm-zeroshot-prediction/tutorial.html			2025-04-17	2025-05-22	4	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		314	371	4.55	0
Statistics and machine learning	Deep Learning (without Generative Artificial Intelligence) using Python	https://training.galaxyproject.org//topics/statistics/tutorials/deep-learning-without-gai-with-python/tutorial.html			2025-03-11	2025-03-11	1	True	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1184841	2089240	9.016666666666667	0
Statistics and machine learning	Generating Artificial Yeast DNA Sequences using a DNA LLM	https://training.galaxyproject.org//topics/statistics/tutorials/genomic-llm-sequence-generation/tutorial.html			2025-04-17	2025-05-22	4	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		231	261	5.633333333333334	0
Statistics and machine learning	Optimizing DNA Sequences for Biological Functions using a DNA LLM	https://training.galaxyproject.org//topics/statistics/tutorials/genomic-llm-sequence-optimization/tutorial.html			2025-04-17	2025-05-22	2	True	False	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		54	63	5.366666666666666	0
Statistics and machine learning	Regulations/standards for AI using DOME	https://training.galaxyproject.org//topics/statistics/tutorials/dome/tutorial.html			2025-03-11	2025-05-19	3	True	True	False	False			UseGalaxy.eu, UseGalaxy.org, UseGalaxy.org.au, UseGalaxy.fr	0		1184896	2089310	6.416666666666667	0
Epigenetics	Formation of the Super-Structures on the Inactive X	https://training.galaxyproject.org//topics/epigenetics/tutorials/formation_of_super-structures_on_xi/tutorial.html		Read pre-processing, Structure visualisation, Genome visualisation, Enrichment analysis, Peak calling, Mapping, Gene regulatory network analysis, Read mapping, Sequence trimming, Pathway visualisation, Sequencing quality control, Sequence composition calculation, Statistical calculation, Primer removal	2018-09-17	2025-12-18	15	True	True	False	True	jbrowse2, deeptools_plot_correlation, deeptools_bam_coverage, bbgtobigwig, trim_galore, bedtools_sortbed, macs2_callpeak, deeptools_bam_compare, deeptools_plot_heatmap, cat1, deeptools_compute_matrix, deeptools_multi_bam_summary, fastqc, bowtie2, Filter1, samtools_idxstats, __FLATTEN__, deeptools_plot_fingerprint, bedtools_mergebed	UseGalaxy.eu, UseGalaxy.org (Main)		0		3567042	8618367	9.516666666666667	0
Epigenetics	Hi-C analysis of Drosophila melanogaster cells using HiCExplorer	https://training.galaxyproject.org//topics/epigenetics/tutorials/hicexplorer/tutorial.html		Formatting, Visualisation, Read mapping	2018-02-23	2026-03-16	31	True	False	False	True	bowtie2, hicexplorer_hicfindtads, hicexplorer_hicplotmatrix, hicexplorer_hicinfo, hicexplorer_hicmergematrixbins, pygenomeTracks, hicexplorer_hicpca, hicexplorer_hicbuildmatrix, hicexplorer_hicdetectloops, hicexplorer_hicfindrestrictionsites, hicexplorer_hiccorrectmatrix	UseGalaxy.org.au, UseGalaxy.be, UseGalaxy.eu	UseGalaxy.no, UseGalaxy.org (Main)	0		7829	12945	3.6333333333333333	0
